precision,recall,f1,f1_best,f1_pointwise_pa_best,auc_pr,best_threshold,csv_path,processing_time,time_length,n_observations,config_name
0.08333333333333333,0.004149377593360996,0.007905138339920948,0.08832807099717407,0.2688172017551524,0.30607729319736654,0.1986980566213131,benchmark\data\TODS\0123.csv,113.671765,2999700.0,10000,tspulse
0.0425531914893617,0.01951219512195122,0.026755852842809364,0.08131952290847765,0.013722124224438512,0.07433568471977887,0.21211131265556812,benchmark\data\TODS\01234.csv,131.644911,2999700.0,10000,tspulse
0.11904761904761904,0.010893246187363835,0.01996007984031936,0.11644657696339762,0.022727271230271563,0.06947711284620915,0.18495141690766811,benchmark\data\TODS\1.csv,127.193557,2999700.0,10000,tspulse
0.047058823529411764,0.015748031496062992,0.02359882005899705,0.08517698873543844,0.10578512092561994,0.13175061708263003,0.1483535801450014,benchmark\data\TODS\12.csv,123.865232,2999700.0,10000,tspulse
0.0410958904109589,0.017142857142857144,0.024193548387096774,0.06202722917043364,0.26755852508311495,0.14886870080968653,0.15603164931929112,benchmark\data\TODS\123.csv,127.758971,2999700.0,10000,tspulse
0.04950495049504951,0.0364963503649635,0.04201680672268908,0.08294930654928334,0.4358974315324348,0.1445941976777909,0.2064371795783043,benchmark\data\TODS\1234.csv,143.033038,2999700.0,10000,tspulse
0.029940119760479042,0.10638297872340426,0.04672897196261682,0.07142856655771716,0.1430615122218744,0.17417637895586024,0.5454278753528595,benchmark\data\TODS\2.csv,120.133494,2999700.0,10000,tspulse
0.061224489795918366,0.21428571428571427,0.09523809523809523,0.1951219468887568,0.48879836618646855,0.251267092412861,0.5723378301987648,benchmark\data\TODS\23.csv,113.838901,2999700.0,10000,tspulse
0.02040816326530612,0.05555555555555555,0.029850746268656716,0.07490636470815983,0.24122806667301483,0.1343248768214957,0.4361116865108013,benchmark\data\TODS\234.csv,116.251262,2999700.0,10000,tspulse
1.0,0.5714285714285714,0.7272727272727273,0.7272727226446282,0.6153846111147929,0.4601987089095559,0.4742637330124378,benchmark\data\TODS\3.csv,116.279304,2999700.0,10000,tspulse
0.034482758620689655,0.15384615384615385,0.056338028169014086,0.08108107652300976,0.29612755864249357,0.14054861466795465,0.6036104129085541,benchmark\data\TODS\34.csv,109.73812,2999700.0,10000,tspulse
0.031088082901554404,0.1276595744680851,0.05,0.062176162118714816,0.17837837387352096,0.1367552334551838,0.5781146453151703,benchmark\data\TODS\4.csv,109.367646,2999700.0,10000,tspulse
